%time,field
1673961821906445976,0.236370043141
1673961821925319487,0.196703624585
1673961821945899809,0.158825593247
1673961821965674723,0.122735949127
1673961821985176719,0.0884346922246
1673961822005346250,0.0559218225405
1673961822026542384,0.0257035626133
1673961822045236178,-0.00171386501816
1673961822065370825,-0.0263304603538
1673961822085324940,-0.0481462233936
1673961822108532909,-0.0671611541375
1673961822125686058,-0.0833752525857
1673961822145795080,-0.096788518738
1673961822165829179,-0.107400952595
1673961822188806560,-0.115212554155
1673961822205323666,-0.12022332342
1673961822226060151,-0.122961783436
1673961822245272844,-0.123956457251
1673961822265916986,-0.123207344863
1673961822292712508,-0.120714446274
1673961822307827631,-0.110497290491
1673961822326582521,-0.10346760104
1673961822345604744,-0.0960832608744
1673961822368321035,-0.0883442699944
1673961822386098025,-0.0802506283998
1673961822408634424,-0.0718023360906
1673961822425639610,-0.0629993930668
1673961822446856742,-0.0538417993284
1673961822465958058,-0.0443295548754
1673961822489509566,-0.0344626597078
1673961822505512267,-0.0242411138256
1673961822525154413,-0.01450095236
1673961822545784780,-0.00607821044197
1673961822565310455,0.00102711192834
1673961822585306614,0.00681501475099
1673961822605559850,0.011285498026
1673961822625205655,0.0144385617533
1673961822645171597,0.0162742059329
1673961822675308726,0.0167924305649
1673961822695984571,0.0159932356493
1673961822706073288,0.0138766211859
1673961822726463503,0.0112400631606
1673961822745962192,0.00888103755898
1673961822765218943,0.00679954438109
1673961822796680488,0.00499558362693
1673961822809424418,0.00346915529648
1673961822826138942,0.00222025938974
1673961822845429258,0.00124889590673
1673961822874005892,0.000555064847436
1673961822886384652,0.000138766211859
1673961822925547614,6.93889390391e-17
1673961822950353220,6.93889390391e-17
1673961822965535030,6.93889390391e-17
1673961822985392625,6.93889390391e-17
1673961823005345575,6.93889390391e-17
1673961823025437337,6.93889390391e-17
1673961823045731428,6.93889390391e-17
1673961823065639517,6.93889390391e-17
1673961823085760024,6.93889390391e-17
1673961823109869622,6.93889390391e-17
1673961823127394351,6.93889390391e-17
1673961823145407967,6.93889390391e-17
1673961823165171990,6.93889390391e-17
1673961823186676788,6.93889390391e-17
1673961823208557767,6.93889390391e-17
1673961823225694763,6.93889390391e-17
1673961823247954664,6.93889390391e-17
1673961823269403965,6.93889390391e-17
1673961823285495267,6.93889390391e-17
1673961823317051077,6.93889390391e-17
1673961823325182237,6.93889390391e-17
1673961823345921727,6.93889390391e-17
1673961823366367880,6.93889390391e-17
1673961823391160499,6.93889390391e-17
1673961823407296735,6.93889390391e-17
1673961823426257100,6.93889390391e-17
1673961823454250024,6.93889390391e-17
1673961823465612050,6.93889390391e-17
1673961823485730678,6.93889390391e-17
1673961823510704110,6.93889390391e-17
1673961823525383212,6.93889390391e-17
1673961823545914444,6.93889390391e-17
1673961823565386919,6.93889390391e-17
1673961823586078345,6.93889390391e-17
1673961823609925301,6.93889390391e-17
1673961823634645604,6.93889390391e-17
1673961823648107218,6.93889390391e-17
1673961823667771128,6.93889390391e-17
1673961823686275137,6.93889390391e-17
1673961823706991731,6.93889390391e-17
1673961823725438346,6.93889390391e-17
1673961823745444428,6.93889390391e-17
1673961823768419959,6.93889390391e-17
1673961823794354570,6.93889390391e-17
1673961823805375681,6.93889390391e-17
1673961823825686575,6.93889390391e-17
