%time,field
1673961812285475203,-0.0277169896811
1673961812311511133,-0.0275811219548
1673961812325573514,-0.0274452542284
1673961812345308722,-0.0273093865021
1673961812370600227,-0.0271735187758
1673961812385515934,-0.02635831345
1673961812405652251,-0.0255431081242
1673961812425294031,-0.0247279027985
1673961812445784897,-0.0239126974727
1673961812467775926,-0.0230974921469
1673961812485541489,-0.0222822868212
1673961812511960253,-0.0214670814954
1673961812525879511,-0.0206518761696
1673961812545945277,-0.0198366708439
1673961812565149391,-0.0190214655181
1673961812585143951,-0.0177986568239
1673961812608460082,-0.0165758481297
1673961812626080908,-0.0153530394355
1673961812645491956,-0.0141302307412
1673961812665134046,-0.012907422047
1673961812685205202,-0.0116846133528
1673961812705713820,-0.0104618046586
1673961812725615563,-0.0092389959644
1673961812745595196,-0.00679337857598
1673961812766196021,-0.00613313988175
1673961812794894070,-0.00547290118752
1673961812805522454,-0.00481266249329
1673961812825340904,-0.00415242379906
1673961812845502583,-0.00349218510484
1673961812869881474,-0.00283194641061
1673961812892695252,-0.00217170771638
1673961812905146397,-0.00151146902215
1673961812925250702,-0.000851230327923
1673961812945993243,-0.000190991633695
1673961812965094774,0.000334771005836
1673961812985228473,0.000860533645367
1673961813005554370,0.0013862962849
1673961813025176682,0.00191205892443
1673961813045768567,0.00243782156396
1673961813065371453,0.00296358420349
1673961813085951472,0.00348934684302
1673961813105342885,0.00401510948255
1673961813125095287,0.00454087212208
1673961813145307910,0.00506663476161
1673961813165561364,0.00546533920151
1673961813185313248,0.0058640436414
1673961813205468857,0.0062627480813
1673961813225708402,0.00666145252119
1673961813245421172,0.00706015696109
1673961813265169754,0.00745886140098
1673961813285748471,0.00785756584088
1673961813306749810,0.00865497472067
1673961813325477283,-0.0852305402089
1673961813345253885,-0.179116055138
1673961813369029122,-0.273001570068
1673961813386950362,-0.366887084997
1673961813405297378,-0.460772599927
1673961813425130742,-0.554658114856
1673961813445174850,-0.648543629786
1673961813465273407,-0.742429144716
1673961813485355802,-0.836314659645
1673961813505165761,-0.930200174575
1673961813525256756,-0.957867546605
1673961813545466907,-0.985534918635
1673961813565594812,-1.01320229066
1673961813592453930,-1.04086966269
1673961813611907297,-1.06853703472
1673961813625378900,-1.09620440675
1673961813645799091,-1.12387177878
1673961813665153711,-1.15153915081
1673961813685271019,-1.17920652284
1673961813706126883,-1.20687389487
1673961813725248881,-1.15502370504
1673961813745897239,-1.10317351521
1673961813765141178,-1.05132332538
1673961813787282547,-0.999473135554
1673961813805423021,-0.947622945724
1673961813825151947,-0.895772755894
1673961813845122529,-0.792072376233
1673961813866926304,-0.720091557151
1673961813888103530,-0.648110738069
1673961813906102124,-0.576129918987
1673961813925405033,-0.504149099904
1673961813945165687,-0.432168280822
1673961813965179384,-0.36018746174
1673961813985887401,-0.288206642658
1673961814006691045,-0.216225823575
1673961814025308346,-0.144245004493
1673961814045370971,-0.0722641854108
1673961814065554596,0.0045335330054
1673961814085255520,0.0813312514216
1673961814105632304,0.158128969838
1673961814125534161,0.234926688254
1673961814145123198,0.31172440667
1673961814168398498,0.388522125087
1673961814185442328,0.465319843503
1673961814206194749,0.542117561919
1673961814228390375,0.618915280335
1673961814245837529,0.695712998752
1673961814265363886,0.74496903375
1673961814286113581,0.794225068748
1673961814306140468,0.843481103746
1673961814325580636,0.892737138744
1673961814345814473,0.941993173742
1673961814378774629,0.99124920874
1673961814391250929,1.08976127874
1673961814405569001,1.06244616712
1673961814425514601,1.03513105551
1673961814445281532,1.00781594389
1673961814465699489,0.980500832274
1673961814485929228,0.953185720659
1673961814506446561,0.925870609043
1673961814525205436,0.898555497427
1673961814545335243,0.871240385812
1673961814565944464,0.843925274196
1673961814585341596,0.81661016258
1673961814607587046,0.792152338107
1673961814625322505,0.767694513633
1673961814647318659,0.74323668916
1673961814666520236,0.718778864687
1673961814685464459,0.694321040213
1673961814706489870,0.66986321574
1673961814725475464,0.645405391266
1673961814745369403,0.620947566793
1673961814765211324,0.596489742319
1673961814785561105,0.572031917846
1673961814807987089,0.550658572018
1673961814825289375,0.52928522619
1673961814845255569,0.507911880363
1673961814872042577,0.486538534535
1673961814885728544,0.443791842879
1673961814906579848,0.416465697132
1673961814925236687,0.389139551384
1673961814945544356,0.361813405636
1673961814967127210,0.334487259888
1673961814985568326,0.307161114141
1673961815005717212,0.279834968393
1673961815025990777,0.252508822645
1673961815045309899,0.225182676897
1673961815065338866,0.19785653115
1673961815086224507,0.170530385402
1673961815105473175,0.152516367124
1673961815125636018,0.134502348846
1673961815145201182,0.116488330568
1673961815165279858,0.0984743122901
1673961815186176050,0.0804602940122
1673961815207841691,0.0624462757343
1673961815225779599,0.0444322574563
1673961815245148843,0.0264182391784
1673961815265227772,0.00840422090048
1673961815285755437,-0.00960979737745
1673961815305247841,-0.0198629541731
1673961815325200486,-0.0301161109688
1673961815349108403,-0.0403692677645
1673961815368607673,-0.0506224245601
1673961815385305325,-0.0608755813558
1673961815406980519,-0.0711287381515
1673961815426787998,-0.0813818949471
1673961815445323310,-0.101888208538
1673961815465405287,-0.0997823823177
1673961815489286531,-0.097676556097
1673961815510326919,-0.0955707298763
1673961815525139890,-0.0934649036555
1673961815545435522,-0.0913590774348
1673961815565247804,-0.089253251214
1673961815585622273,-0.0871474249933
1673961815606288953,-0.0850415987725
1673961815625311531,-0.0829357725518
1673961815645155721,-0.0808299463311
1673961815666610506,-0.0792514746927
1673961815685768532,-0.0776730030544
1673961815712821077,-0.076094531416
1673961815725568245,-0.0745160597777
1673961815746459604,-0.0729375881394
1673961815766049868,-0.071359116501
1673961815786405208,-0.0697806448627
1673961815806520836,-0.0682021732244
1673961815825502433,-0.066623701586
1673961815845243503,-0.0650452299477
1673961815877699955,-0.0638969682142
1673961815885276112,-0.0627487064807
1673961815906541760,-0.0616004447472
1673961815926766586,-0.0604521830137
1673961815946524418,-0.0581556595467
1673961815965304134,-0.0818960221799
1673961815989183089,-0.105636384813
1673961816005272577,-0.129376747446
1673961816025160190,-0.153117110079
1673961816045620717,-0.176857472713
1673961816065238453,-0.200597835346
1673961816085341894,-0.224338197979
1673961816109061324,-0.248078560612
1673961816125514991,-0.271818923245
1673961816145497984,-0.295559285878
1673961816165284048,-0.305401705185
1673961816186260042,-0.315244124492
1673961816205282117,-0.325086543798
1673961816225353760,-0.334928963105
1673961816245460417,-0.344771382411
1673961816265438627,-0.354613801718
1673961816285896567,-0.364456221024
1673961816305507569,-0.374298640331
1673961816325258392,-0.384141059637
1673961816345170568,-0.393983478944
1673961816371811855,-0.370470928896
1673961816385326621,-0.346958378848
1673961816409028958,-0.323445828801
1673961816425410196,-0.299933278753
1673961816445379976,-0.252908178657
1673961816465522218,-0.228753110171
1673961816486320957,-0.204598041685
1673961816505714316,-0.180442973199
1673961816525250512,-0.156287904712
1673961816545323015,-0.132132836226
1673961816569430412,-0.10797776774
1673961816585432813,-0.0838226992539
1673961816606287652,-0.0596676307678
1673961816625832643,-0.0355125622816
1673961816645137819,-0.0113574937954
1673961816665259371,0.00353153350657
1673961816686638910,0.0184205608085
1673961816707720567,0.0333095881105
1673961816725824083,0.0481986154125
1673961816745386477,0.0630876427145
1673961816765317952,0.0779766700165
1673961816787643290,0.0928656973184
1673961816805981007,0.10775472462
1673961816825412099,0.122643751922
1673961816845259443,0.137532779224
1673961816872923163,0.144732819948
1673961816885412647,0.151932860672
1673961816906391003,0.159132901395
1673961816925429739,0.166332942119
1673961816950635367,0.173532982843
1673961816965280790,0.180733023566
1673961816986121707,0.18793306429
1673961817005588712,0.202333145738
1673961817025655872,0.205859692383
1673961817045229976,0.209386239029
1673961817065340720,0.212912785675
1673961817085283052,0.216439332321
1673961817106064658,0.219965878967
1673961817125740127,0.223492425613
1673961817145166812,0.227018972259
1673961817165218857,0.230545518905
1673961817185562592,0.23407206555
1673961817206741908,0.237598612196
1673961817228238974,0.236558413984
1673961817245447048,0.235518215772
1673961817266612139,0.23447801756
1673961817285806568,0.233437819347
1673961817307944367,0.232397621135
1673961817325365136,0.231357422923
1673961817345218858,0.230317224711
1673961817369064850,0.229277026499
1673961817385954769,0.228236828286
1673961817405841434,0.227196630074
1673961817428292587,0.222754208304
1673961817445321557,0.218311786534
1673961817465614715,0.213869364764
1673961817486576761,0.209426942994
1673961817512239914,0.204984521224
1673961817526803312,0.200542099454
1673961817545624524,0.191657255913
1673961817566193283,0.183034170311
1673961817586916457,0.174411084708
1673961817605285401,0.165787999105
1673961817626235396,0.157164913503
1673961817645883335,0.1485418279
1673961817672709868,0.139918742297
1673961817685693991,0.131295656694
1673961817709366229,0.122672571092
1673961817728589529,0.114049485489
1673961817746916813,0.105426399886
1673961817766405954,0.0986804653235
1673961817788254861,0.0919345307605
1673961817806572389,0.0851885961976
1673961817826403415,0.0784426616347
1673961817847362905,0.0716967270718
1673961817886421913,0.0649507925088
1673961817891747685,0.0582048579459
1673961817906375551,0.051458923383
1673961817927229263,0.0447129888201
1673961817945824538,0.0379670542571
1673961817968292348,0.0329183708352
1673961817985873910,0.0278696874133
1673961818008295013,0.0228210039914
1673961818029925000,0.0177723205694
1673961818045987172,0.00767495372557
1673961818065544419,0.109861701141
1673961818085451487,0.212048448557
1673961818106141759,0.314235195973
1673961818125155862,0.416421943388
1673961818146218533,0.518608690804
1673961818167349483,0.62079543822
1673961818186949882,0.722982185636
1673961818207644336,0.825168933051
1673961818229651745,0.927355680467
1673961818245549397,1.02954242788
1673961818266371929,1.02750546945
1673961818286339545,1.02546851103
1673961818307986249,1.0234315526
1673961818326137687,1.02139459417
1673961818345996904,1.01935763574
1673961818376529054,1.01732067732
1673961818387046044,1.01528371889
1673961818408604860,1.01324676046
1673961818428847427,1.01120980203
1673961818447033226,1.0091728436
1673961818470185342,0.947294045227
1673961818485793889,0.885415246851
1673961818505704965,0.823536448474
1673961818527067270,0.761657650098
1673961818547224519,0.637900053345
1673961818566562100,0.611679348013
1673961818586550927,0.585458642682
1673961818614161925,0.559237937351
1673961818626023877,0.533017232019
1673961818647485919,0.506796526688
1673961818665923381,0.480575821356
1673961818699459978,0.454355116025
1673961818705663624,0.428134410694
1673961818727894488,0.401913705362
1673961818748383616,0.375693000031
1673961818765714190,0.283400179065
1673961818785833554,0.191107358099
1673961818812294424,0.0988145371324
1673961818825287844,0.00652171616616
1673961818847788952,-0.0857711048
1673961818865599006,-0.178063925766
1673961818887795410,-0.270356746732
1673961818905150292,-0.362649567699
1673961818935686668,-0.454942388665
1673961818949534900,-0.547235209631
1673961818966474077,-0.595179455494
1673961818987616022,-0.643123701358
1673961819012236367,-0.691067947221
1673961819029823399,-0.739012193084
1673961819045709936,-0.786956438948
1673961819065431691,-0.834900684811
1673961819089221675,-0.882844930675
1673961819115666290,-0.978733422401
1673961819131293028,-0.972319838881
1673961819146383102,-0.96590625536
1673961819165220948,-0.95949267184
1673961819185628338,-0.95307908832
1673961819208699440,-0.946665504799
1673961819225236185,-0.940251921279
1673961819245388032,-0.933838337758
1673961819265501623,-0.927424754238
1673961819288717242,-0.921011170717
1673961819305579917,-0.914597587197
1673961819332340804,-0.900994237322
1673961819345444427,-0.887390887448
1673961819370145452,-0.873787537573
1673961819385379007,-0.860184187699
1673961819405466089,-0.846580837824
1673961819428173636,-0.83297748795
1673961819445259384,-0.819374138075
1673961819465791399,-0.8057707882
1673961819485299951,-0.792167438326
1673961819505469269,-0.778564088451
1673961819530365654,-0.760001962733
1673961819545214990,-0.741439837015
1673961819565263905,-0.722877711297
1673961819586179436,-0.704315585579
1673961819605158691,-0.667191334143
1673961819625507650,-0.888907501996
1673961819647670540,-1.11062366985
1673961819666175707,-1.3323398377
1673961819685670260,-1.55405600555
1673961819705660794,-1.77577217341
1673961819726472778,-1.99748834126
1673961819745446439,-2.21920450911
1673961819766528829,-2.44092067697
1673961819787916428,-2.66263684482
1673961819808516577,-2.88435301267
1673961819825326474,-2.8624948544
1673961819852969852,-2.84063669613
1673961819867675988,-2.81877853786
1673961819891463749,-2.79692037959
1673961819905298132,-2.77506222132
1673961819928271643,-2.75320406305
1673961819946822991,-2.73134590477
1673961819966661839,-2.7094877465
1673961819986332741,-2.68762958823
1673961820011726944,-2.66577142996
1673961820025510620,-2.4986728034
1673961820046042593,-2.33157417683
1673961820066281742,-2.16447555027
1673961820087133289,-1.9973769237
1673961820106895328,-1.83027829714
1673961820125493716,-1.66317967058
1673961820147895927,-1.32898241745
1673961820166005548,-1.19130558442
1673961820192584639,-1.0536287514
1673961820208244705,-0.915951918371
1673961820226303281,-0.778275085346
1673961820245301724,-0.64059825232
1673961820266413518,-0.502921419294
1673961820285954130,-0.365244586269
1673961820305657113,-0.227567753243
1673961820326059315,-0.0898909202172
1673961820345763701,0.0477859128084
1673961820370931321,0.226150900455
1673961820386198647,0.404515888101
1673961820405549309,0.582880875747
1673961820427376457,0.761245863393
1673961820445243564,0.939610851039
1673961820470148013,1.11797583869
1673961820487288280,1.29634082633
1673961820505690573,1.47470581398
1673961820536858548,1.65307080162
1673961820545476790,1.83143578927
1673961820565527784,1.91434608472
1673961820592201458,1.99725638018
1673961820605971530,2.08016667563
1673961820630335976,2.16307697109
1673961820646051118,2.24598726654
1673961820671046559,2.32889756199
1673961820685725744,2.41180785745
1673961820715865117,2.57762844835
1673961820729615702,2.76032215858
1673961820746039311,2.94301586881
1673961820771917889,3.12570957903
1673961820789042528,3.30840328926
1673961820805365234,3.49109699949
1673961820828244175,3.67379070971
1673961820846971602,3.85648441994
1673961820868583068,4.03917813017
1673961820890217113,4.22187184039
1673961820908546407,4.40456555062
1673961820925141909,4.32484853672
1673961820946070346,4.24513152282
1673961820965965996,4.16541450891
1673961820986646275,4.08569749501
1673961821015662024,4.00598048111
1673961821026883108,3.92626346721
1673961821045731953,3.84654645331
1673961821067209741,3.76682943941
1673961821086952045,3.68711242551
1673961821106240969,3.60739541161
1673961821125378859,3.37042129094
1673961821146194536,3.13344717027
1673961821172607800,2.8964730496
1673961821195645774,2.65949892894
1673961821205677803,2.42252480827
1673961821227364367,2.1855506876
1673961821246179480,1.71160244627
1673961821265212597,1.46095758154
1673961821285909528,1.21031271681
1673961821306164013,0.959667852087
1673961821326478324,0.709022987361
1673961821346312281,0.458378122635
1673961821376620965,0.207733257909
1673961821402007179,-0.0429116068174
1673961821410764339,-0.293556471544
1673961821436456270,-0.54420133627
1673961821445889104,-0.794846200996
1673961821469012862,-0.970092903467
1673961821493577664,-1.14533960594
1673961821505265887,-1.32058630841
1673961821525319087,-1.49583301088
1673961821545146243,-1.67107971335
1673961821565128171,-1.84632641582
1673961821586028498,-2.02157311829
1673961821609526797,-2.19681982076
1673961821626332355,-2.37206652323
1673961821645201919,-2.54731322571
1673961821665202991,-2.53929257982
1673961821698460313,-2.53127193394
1673961821705691642,-2.52325128806
1673961821731409436,-2.51523064218
1673961821745571737,-2.50720999629
1673961821765243480,-2.49918935041
1673961821787335612,-2.49116870453
1673961821805294124,-2.47512741276
1673961821825649012,-2.38570805186
1673961821845681143,-2.29628869096
1673961821868783125,-2.20686933006
1673961821885816294,-2.11744996916
1673961821906445976,-2.02803060826
1673961821925319487,-1.93861124736
1673961821945899809,-1.84919188646
1673961821965674723,-1.75977252556
1673961821985176719,-1.67035316466
1673961822005346250,-1.58093380376
1673961822026542384,-1.44089218897
1673961822045236178,-1.30085057418
1673961822065370825,-1.16080895938
1673961822085324940,-1.02076734459
1673961822108532909,-0.880725729803
1673961822125686058,-0.740684115012
1673961822145795080,-0.600642500222
1673961822165829179,-0.460600885431
1673961822188806560,-0.32055927064
1673961822205323666,-0.180517655849
1673961822226060151,-0.0933283457618
1673961822245272844,-0.00613903567434
1673961822265916986,0.0810502744131
1673961822292712508,0.168239584501
1673961822307827631,0.342618204676
1673961822326582521,0.360350740405
1673961822345604744,0.378083276135
1673961822368321035,0.395815811865
1673961822386098025,0.413548347595
1673961822408634424,0.431280883325
1673961822425639610,0.449013419055
1673961822446856742,0.466745954785
1673961822465958058,0.484478490514
1673961822489509566,0.502211026244
1673961822505512267,0.519943561974
1673961822525154413,0.454072584591
1673961822545784780,0.388201607208
1673961822565310455,0.322330629824
1673961822585306614,0.256459652441
1673961822605559850,0.190588675058
1673961822625205655,0.124717697674
1673961822645171597,0.0588467202909
1673961822675308726,-0.00702425709241
1673961822695984571,-0.0728952344757
1673961822706073288,-0.138766211859
1673961822726463503,-0.124889590673
1673961822745962192,-0.111012969487
1673961822765218943,-0.0971363483013
1673961822796680488,-0.0832597271154
1673961822809424418,-0.0693831059295
1673961822826138942,-0.0555064847436
1673961822845429258,-0.0416298635577
1673961822874005892,-0.0277532423718
1673961822886384652,-0.0138766211859
1673961822925547614,6.93889390391e-16
1673961822950353220,6.93889390391e-16
1673961822965535030,6.93889390391e-16
1673961822985392625,6.93889390391e-16
1673961823005345575,6.93889390391e-16
1673961823025437337,6.93889390391e-16
1673961823045731428,6.93889390391e-16
1673961823065639517,6.93889390391e-16
1673961823085760024,6.93889390391e-16
1673961823109869622,6.93889390391e-16
1673961823127394351,6.93889390391e-16
1673961823145407967,6.93889390391e-16
1673961823165171990,6.93889390391e-16
1673961823186676788,6.93889390391e-16
1673961823208557767,6.93889390391e-16
1673961823225694763,6.93889390391e-16
1673961823247954664,6.93889390391e-16
1673961823269403965,6.93889390391e-16
1673961823285495267,6.93889390391e-16
1673961823317051077,6.93889390391e-16
1673961823325182237,6.93889390391e-16
1673961823345921727,6.93889390391e-16
1673961823366367880,6.93889390391e-16
1673961823391160499,6.93889390391e-16
1673961823407296735,6.93889390391e-16
1673961823426257100,6.93889390391e-16
1673961823454250024,6.93889390391e-16
1673961823465612050,6.93889390391e-16
1673961823485730678,6.93889390391e-16
1673961823510704110,6.93889390391e-16
1673961823525383212,6.93889390391e-16
1673961823545914444,6.93889390391e-16
1673961823565386919,6.93889390391e-16
1673961823586078345,6.93889390391e-16
1673961823609925301,6.93889390391e-16
1673961823634645604,6.93889390391e-16
1673961823648107218,6.93889390391e-16
1673961823667771128,6.93889390391e-16
1673961823686275137,6.93889390391e-16
1673961823706991731,6.93889390391e-16
1673961823725438346,6.93889390391e-16
1673961823745444428,6.93889390391e-16
1673961823768419959,6.93889390391e-16
1673961823794354570,6.93889390391e-16
1673961823805375681,6.93889390391e-16
1673961823825686575,6.93889390391e-16
1673961823845369922,6.93889390391e-16
1673961823884918808,6.93889390391e-16
1673961823886903829,6.93889390391e-16
1673961823915922197,6.93889390391e-16
1673961823925504385,6.93889390391e-16
1673961823963245188,6.93889390391e-16
1673961823965861855,6.93889390391e-16
1673961823993669679,6.93889390391e-16
1673961824006342927,6.93889390391e-16
1673961824025875545,6.93889390391e-16
1673961824045585207,6.93889390391e-16
1673961824066710042,6.93889390391e-16
1673961824089034653,0.0
1673961824112226409,0.36018090473
1673961824130718345,0.720361809459
1673961824145841881,1.08054271419
1673961824165663718,1.44072361892
1673961824186630052,1.80090452365
1673961824205218750,2.16108542838
1673961824226108518,2.52126633311
1673961824245455087,2.88144723784
1673961824269759788,3.24162814257
1673961824285614136,3.6018090473
1673961824308263106,3.73795492654
1673961824325658058,3.87410080579
1673961824345168330,4.01024668503
1673961824373353781,4.14639256428
1673961824385479897,4.28253844353
1673961824405362033,4.41868432277
1673961824426041939,4.55483020202
1673961824445190164,4.69097608126
1673961824465384935,4.82712196051
1673961824485213925,4.96326783976
1673961824505829670,4.94361302572
1673961824525759130,4.92395821169
1673961824546325845,4.90430339765
1673961824565694035,4.88464858362
1673961824585354938,4.86499376959
1673961824608038256,4.84533895555
1673961824626868238,4.82568414152
1673961824645509953,4.80602932749
1673961824671847845,4.78637451345
1673961824690065023,4.76671969942
1673961824708751867,4.64976032631
1673961824738515296,4.5328009532
1673961824746441630,4.4158415801
1673961824769114016,4.29888220699
1673961824785763211,4.18192283388
1673961824812225482,4.06496346078
1673961824834669411,3.94800408767
1673961824848134282,3.83104471456
1673961824872949891,3.71408534145
1673961824887368974,3.59712596835
1673961824905949083,3.43007860968
1673961824926446864,3.26303125102
1673961824953765946,3.09598389235
1673961824965874579,2.92893653369
1673961824987081294,2.76188917503
1673961825005510814,2.59484181636
1673961825025405534,2.4277944577
1673961825046341979,2.09369974037
1673961825068849244,1.89605812847
1673961825087305145,1.69841651658
1673961825105966619,1.50077490468
1673961825126974861,1.30313329278
1673961825146666780,1.10549168089
1673961825165971060,0.907850068992
1673961825206836891,0.710208457096
1673961825206840875,0.5125668452
1673961825226007330,0.314925233304
1673961825247451928,0.117283621408
1673961825271416910,0.00538859734476
1673961825286157552,-0.106506426718
1673961825305253502,-0.218401450781
1673961825326169643,-0.330296474844
1673961825345794524,-0.442191498907
1673961825369233942,-0.554086522969
1673961825388287915,-0.665981547032
1673961825405407143,-0.777876571095
1673961825425794957,-0.889771595158
1673961825449261898,-1.00166661922
